,Date,User,Tweet,Emotion
102,2019-05-17 13:31:10+00:00,SandipGhose,@indian_politics @INCIndia @RahulGandhi Please read my TL. Right now listening to #RahulGandhi's press conference and keep count of how many times he took #NarendraModi's name. Think that's why #Modi didn't need to speak as Rahul Gandhi did all the talking for him. Touche. #modipressconference,pos
103,2019-05-17 13:23:55+00:00,chetan_chh,"@RahulGandhi We used to make such funny correlations when we were kids.. Strange you are contending for 'The Prime Minister's' post. You need to grow up and cut all-time baseless anti-modi sarcasm if you want people to take u seriously.
#PMO #NarendraModi",neg
104,2019-05-17 13:15:04+00:00,trilokchandanik,@RAC7R @RahulGandhi Ok Then on #Pappu's press conference on behalf of #BJP same Nationalist People r Ask Que to #Pappu r you ready for that Mr #Pappu,neg
105,2019-05-17 13:12:14+00:00,sanjayg_01,"@IndiaToday @RahulGandhi It takes great courage to face the #PressConference. Even so, more than 90% belong to #DalalMedia. One wrong answer and building of cards crash. You were right #RahulGandhi Modi is coward.",neg
106,2019-05-17 13:08:38+00:00,vivekchoubey19,"I finally got it. The BJP and the RSS

Are not God-Ke Lovers

They are God-Se Lovers
#RahulGandhi 
@keshavyadaviyc @anandmanjeet @DrMadanMohanJha @RahulGandhi @IYC @INCIndia @srinivasiyc @shaktisinhgohil @ShatruganSinha @Allavaru @iy_rajesh @Deepakkhatri812 @GunjN @AmitaBhushan1",pos
107,2019-05-17 13:03:06+00:00,gowri_gowd,"Great relief to Indians because election canvassing came to an end. 

Ofcourse last phase of polling is on 19/05/19. 

The greatest truth revealed in campaigning is #BJP or #Modi carry Lord Shri Ram on their lips and Nathuram in their heart. Rest we know.
@INCIndia 
@RahulGandhi",pos
108,2019-05-17 13:01:23+00:00,ravirao83,@IndiaToday @RahulGandhi Give Rahul credit for a hard campaign to ensure #CongressMuktBharat . Time for a nice vacation. #LokSabhaElections2019,pos
109,2019-05-17 12:57:14+00:00,05Srikkanth,"What we need during engineering viva- a friend like Amit Shah

What we get- a friend like Rahul Gandhi

#Pressconference #Modi #LokSabhaElections2019",pos
110,2019-05-17 12:57:09+00:00,Awhadspeaks,"@RahulGandhi Salute @RahulGandhi 
U fought like a warrior respecting the values of #Democracy 
U enjoyed every bit of campaign never got into the trap of #modi because #BJP was not to b seen",pos
111,2019-05-17 12:55:03+00:00,SocioPoliticalW,"A new word in the field of #journalism:
Press-Darshan: an event where journalist will be invited to show (Darshan) the body of a living person &amp; not to be allowed to ask any direct question to that person. 
#Pressconference #Modi #AmitShah @RahulGandhi 
#LokSabhaElections2019",pos
112,2019-05-17 12:52:11+00:00,Sureshc91120456,"@RahulGandhi Next prime minister of India Rahul Gandhi.
#INC",pos
113,2019-05-17 12:49:51+00:00,indiclogic,@RahulGandhi The question is why is #RahulGandhi so Pressed by the #Modi Conference? 😉😂👊,neg
114,2019-05-17 12:40:24+00:00,Satyapriya111,"In comparison to @RahulGandhi interview VS @narendramodi scripted farzi interviews. #RahulGandhi is far better, bold, confident, real than #Modi who seems weak, frightened to face good reporters.
#Modi is real pappu. So called pappu is upcoming hero.
Congrats to Rahul.",pos
115,2019-05-17 12:33:37+00:00,Vyomnaut,In #BJP's press conference @narendramodi and @AmitShah ji were talking about how they will take the country forward. In #congress's press conference @RahulGandhi  was just trying to do mimicry of Modi ji. Difference.,neg
116,2019-05-17 12:30:55+00:00,sivagirisamy,"@RahulGandhi There is real + progress from @RahulGandhi but - @narendramodi 
@INCIndia @BJP4India #Modi #RahulGandhi #HRAJA #BJP4TN @DrTamilisaiBJP",pos
117,2019-05-17 12:22:32+00:00,RangamT,"@RahulGandhi in his PC just said that ""he was going to send his 2-3 journalists to @narendramodi ji's &amp; @AmitShah PC at BJP HQ but found the door was closed."" So it means he has those journalists working like his puppets &amp; writting fake stories.
#LokSabhaElections2019",neg
118,2019-05-17 12:06:10+00:00,nirmalansun,"#KamalHaasan #bjp #Congress #mnm what Kamal started , but bjp showing their original face . Either they are not able to say God sent is bad and Gandhi is not good . Modi is just saying word against pragya but no one action ? This is real bjp AKA rss #modihaitohgodsehai",neg
119,2019-05-17 12:00:55+00:00,bankasaurabh,"#ModiOnBharat  SHIT - that is the only word for so called press conference of PM. 

He not even took a single question. 

@RahulGandhi said correctly that Modi can do only scripted interviews not press conference.

#LokSabhaElections2019 #Modi",neg
120,2019-05-17 11:58:08+00:00,vikasmishraa,Modi is falling in Trap of Rahul Gandhi. First started giving interviews at rallies following RG. Now attending a 1st PC in 5years without taking any questions from Media. #LokSabhaElections2019,neg
121,2019-05-17 11:58:01+00:00,Milan_reports,While @RahulGandhi takes candid questions at his last PC - excited reporters at BJP got no Q&amp;A with @narendramodi 😥 #LokSabhaElections2019,neg
122,2019-05-17 11:56:52+00:00,kiran_m_kumar,"@JhaSanjay @sheeba_v Mahatma Gandhi is already gone we have #NarendraModi with us now we are not ready to losing modi ji Thousands of #Modi can come but nobody can replace our #NarendraModi the one and only #PrimeMinister who made #India proud
#Modi ji will not #apologize anyone",pos
123,2019-05-17 11:37:15+00:00,chatteejees,"@ANI Truth, Rahul Gandhi and #Congress !😳
Joke of the #LokSabhaElections2019 😂",neg
124,2019-05-17 11:31:37+00:00,HD_07,"Talk about hypocrisy,

Modi condemns Sadhvi Pragya’s statements about Sadhvi Pragya when he has been rambling about Rajiv Gandhi in the last fortnight.

Both equally poor and leave a bad taste in the mouth 

#Elections2019 #LokSabhaElections2019",neg
125,2019-05-17 11:30:56+00:00,ShaktiShekhar,First BJP chief Amit Shah &amp; now PM Narendra Modi addressing press conference in party HQs simultaneously with Congress president Rahul Gandhi who is talking to the media persons in Congress headquarters as campaigning for #LokSabhaElections2019 comes to an end before 7th phase.,neg
126,2019-05-17 11:29:26+00:00,jyoti_kothari,"@AmitShah has given details of #election campaign, now @narendramodi is addressing #BJP press conference.
@RahulGandhi is also adressing #Congress press conference.",neg
127,2019-05-17 11:28:54+00:00,editorji,"Rahul Gandhi: Proud to say we have fought the BJP, protected the nation's institutions from the BJP &amp; the RSS and we have done it successfully'
#LokSabhaElections2019 #Election2019",pos
128,2019-05-17 11:24:56+00:00,arunapatel000,@ndtv Two simultaneous press conferences.  Voice only on BJP PC. Why not Rahul Gandhi 's voice shared 50-50? #LokSabhaElections2019 #ElectionsWithNews18 #BJPseDemocracyBachao #ElectionsWithNews18,neg
129,2019-05-17 11:24:56+00:00,DonMateo_X14,"Modi &amp; Rahul doing press conference at the same time &amp; media giving massive L to you know who 😂
#LokSabhaElections2019",pos
130,2019-05-17 11:24:23+00:00,editorji,"Rahul Gandhi: Election Commission's role has been very biased. PM Modi says what he wants, while others are penalised for saying the same things. It appears that the election schedule has been made in order to enable Modi to campaign"" 
#LokSabhaElections2019 #Election2019",neg
131,2019-05-17 11:22:22+00:00,editorji,"Rahul Gandhi: I won't disrespect the people of this country by pre-judging what they will decide. The mood of the nation will be clear on May 23'
#LokSabhaElections2019 #Election2019",pos
132,2019-05-17 11:20:32+00:00,Ad_it_ya__,"Rahul Gandhi during PC:-
"" Mere se tough questions puchate ho Modi Jee Easy questions!!!""""

😂😂😂

#rahulgandhi",neg
133,2019-05-17 11:20:19+00:00,george_tiji,Been watching interview of Mr Rahul Gandhi. He looks promising. Wish the vision and the concept he is propagating  remains unchanged if in power and passes the ground implementation test #RahulGandhi #LokSabhaElections2019 #Indiastandstall,pos
134,2019-05-17 11:20:17+00:00,TheWhiteTiger_6,The man who never held press conference is holding presser in the midst of the seven-phase #LokSabhaElections2019 . What is the matter? Is PM Modi seeing the writing on the walls? Very interesting since simultaneously Rahul Baba is too holding one. PM sitting silently baffles.,neg
135,2019-05-17 11:20:03+00:00,Tavysingh,"Rahul Gandhi says no matter what I will never talk about Prime Minister’s parents (even if they’ve done wrong). Thats not me. 

@RahulGandhi @narendramodi 
#LokSabhaElections2019",neg
136,2019-05-17 11:18:36+00:00,BombayKaBangda,"@RahulGandhi - @INCIndia dismantled the power of Modi. Just go shout Chowkidar anywhere in India, the reply will be ""Chor hai"" #LokSabhaElections2019",neg
137,2019-05-17 11:17:17+00:00,editorji,"Rahul Gandhi: Even if the PM's parents did something wrong, on principle, I will never speak ill of them, but if PM wants to say something about my parents, its on him, he can do whatever he wants'
#LokSabhaElections2019 #Election2019",pos
138,2019-05-17 11:16:07+00:00,Tavysingh,"Rahul Gandhi takes potshots at PM Modi
. 
“was wondering if he (Modi) was thinking of planes etc as the weather is cloudy and it’s raining”

“Unfair of media to only ask soft questions to PM” 

#LokSabhaElections2019",neg
139,2019-05-17 11:14:46+00:00,editorji,"Rahul Gandhi on PM's first ever press conference: 'There is a first time for everything, glad PM Modi decided to talk to the press'
#LokSabhaElections2019 #Election2019",pos
140,2019-05-17 11:14:37+00:00,BombayKaBangda,"@RahulGandhi : Role of EC in this election has been biased.
No comparison b/w poll funding of @BJP4India and @INCIndia. Ratio is probably 20:1.
Press asked me tough questions but not for Modi.
Rahul taking dig at Modi on cloud-radar comments #LokSabhaElections2019",neg
141,2019-05-17 11:13:22+00:00,editorji,"Rahul Gandhi: 'People of India will decide on May 23 who the Prime Minister will be, I don't want to comment on it before that' 
#LokSabhaElections2019 #Election2019",neg
142,2019-05-17 11:09:19+00:00,MalhotraShivya,"""Very impressive that PM is doing PC.""- Rahul Gandhi. 

Also, it's raining outside. 
such roars and cries!!!

Mannn!! Loving it!!!
#LokSabhaElections2019 #IndiaElections2019",pos
143,2019-05-17 11:05:55+00:00,ragingbhool,"Can't believe it's 2019 and we are still fighting over Gandhi and Godse. Why are people hell bent on idolizing a murderer. Don't we have other important election issues to fight about? 
#LokSabhaElections2019 
#Godse",neg
144,2019-05-17 11:04:17+00:00,Basant_Nextgen,#rahulgandhi Come one Rahul ji accept the challange of modi on this parents &amp; family,pos
145,2019-05-17 11:01:39+00:00,dharam_vir_uk,"@priyankagandhi  asked a specially abled man to sit beside her during a rally!! She must be missing her dear ""On Bail Brother"" @RahulGandhi very much due to hectic campaigning!!
#DeshKaGauravModi 
#AbkiBaar300Paar 
#ModiHiAayega 
#PriyankaGandhi 
#rahulgandhi 
#BJP",neg
146,2019-05-17 10:44:32+00:00,AishPaliwal,"#LokSabhaElections2019
Something is brewing, opposition trying to get together. Abhishek Manu Singhvi &amp; Chandrababu Naidu in a meeting at the moment. Chandrababu Naidu will come to the EC after the meeting gets over. Chandrababu Naidu is also seeking appointment with Sonia Gandhi",neg
147,2019-05-17 10:39:24+00:00,ramanrockzz1,@thewire_in @khanumarfa @RahulGandhi He must have crammed everything... Rahul Gandhi without a script is itself a joke #RahulGandhi,neg
148,2019-05-17 10:34:51+00:00,saying_as_it_is,"@RahulGandhi You mean #Gandhi was God? But this God was #Ram's lover, &amp; #BJP #RSS are Ram's lovers...so it makes them #Gandhi lovers more than YOU at least. 🤗

If your super-sonic brain still fails to get it, listen to #ModiOnBharat 😉

#Phase7 #LokSabhaElection2019 #LokSabhaElections2019",pos
149,2019-05-17 10:33:13+00:00,hzlokhandwala,"@RahulGandhi True  🙏🏻🤚🏻

#LokSabhaElections2019 #rahulgandhi 
#ElectionsWithNews18 #NarendraModi #Congress #BJPSupportsTerrorists #BJPseDemocracyBachao #BJP",pos
150,2019-05-17 10:28:11+00:00,TheDailyPioneer,"#RahulGandhi : @RahulGandhi took a swipe at the @BJP4India saying the BJP and the RSS are not ""God-ke Lovers"" but ""God-se Lovers"".. #NathuramGodse #MahatmaGandhi #BJP",neg
151,2019-05-17 10:25:15+00:00,ojhaanjali,BJP President @AmitShah and Congress President @RahulGandhi both holding press conference in national capital. #Loksabhaelections2019,pos
152,2019-05-17 09:58:44+00:00,NaxatraNewsOdia,BJP suspends Anil Saumitra for calling Mahatma Gandhi 'Father of Pakistan' #BJP,neg
153,2019-05-17 09:47:55+00:00,amiteshca,"@SarafNarendra @BJP4India @ShashiTharoor @RahulGandhi @balakv1970 The state of #BJP is that there is no ideology and unfortunately #BJP is not fighting the elections its #namo. Have you seen anyone asking to vote for #BJP. #BJP is the political wing of Sangh. Congress works for family, BJP and Namo works for Sangh, so called Hindu activists",neg
154,2019-05-17 09:42:24+00:00,ThomasJ97585967,"""Won't forgive Pragya for insulting Mahatma Gandhi , by applauding Godse"" - Modiji commented on Godse patriot remark by Pragya.

And at the very next moment modiji asked the people to vote for 'Pragya',she is a BJP candidate. Paradoxical! !#LokSabhaElections2019 #ModiLies #PRAGYA",neg
155,2019-05-17 09:41:32+00:00,NishantAvasthi1,PM Modi ji is absolutely right in condemning Sadhvi Pragya on her remarks about Mahatma Gandhi ! Sadhvi has indeed suffered due to the present day #INC and she has her chance to beat her tormentor directly. She should pick her battles carefully,pos
156,2019-05-17 09:41:00+00:00,iNormanDsouza,"@narendramodi says he will never forgive #SadhviPragya for insulting Mahatma Gandhi and claiming that #Godse was a patriot!
#LokSabhaElections2019",neg
157,2019-05-17 09:19:15+00:00,ChandokSumeet,"@indiandoctor91 UPA chairperson Sonia Gandhi has entrusted MP CM Kamal Nath to talk to  Odisha CM Naveen Patnaik and bring him into the UPA fold.

Patnaik and Nath are childhood friends since their days in the DOON school.

#loksabhaelections2019",pos
158,2019-05-17 09:08:10+00:00,AdityaGoswami_,"Some Predictions for #LokSabhaElections2019 

Rahul Gandhi ji has Raajyog and will either be the King (PM) or Kingmaker
He will become PM for 2 terms in his life time

If NDA comes to power-
Either it will come with full majority (PM=Modi)
or &gt;200,
Rajnath Singh ji has Raajyog,",pos
159,2019-05-17 09:02:43+00:00,SauravDhanbad,"@Neha402 @RahulGandhi @INCIndia @OxfordWords @sambitswaraj @INCSandesh @JM_Scindia @dhruv_rathee @BJP4India @AmitShah @AmanChopra_ @sudhirchaudhary @narendramodi First , aunty ji , I am Under 18😂

And Rahul haven't threw the ""Bait""😛

He shows his Foolishness and He doesn't have any Right and Applicable Issue for #LokSabhaElections2019 , that's why he is throwing ""Bait"" for the ""Chamcha"" for Justifying Him.

#ChangeRahulSaveCongress",neg
160,2019-05-17 08:12:32+00:00,cool_only,"@ShatruganSinha believe Gandhi family had contributed much to the development of our nation.
&amp; he got to know this fact only when his former party #BJP denied him ticket from #Patna 
Such an useless &amp; character less man 
#PatnaKaRavi",neg
161,2019-05-17 08:04:29+00:00,alokmehtaeditor,#NarendraModi @AmitShah Really shocking when BJP SADHVI and few Leaders praising Godse and parry just take as their personal opinion . Are they never learned and read about Mahatma Gandhi . Party should take very strong action against such people . They are blot on our nation,neg
162,2019-05-17 08:00:05+00:00,Muneshnality,"VD Savarkar and his group had conspired to kill MK Gandhi :Kapur Commission
#BJPSupportsTerrorists #BJPseDemocracyBachao #BJP #modi #GodseTheTerrorist #Savarkar #RSS",neg
163,2019-05-17 07:32:43+00:00,just_indy3,@sardesairajdeep No Sir.. You are biased towards @BJP4India @narendramodi &amp; pro @INCIndia @RahulGandhi &amp; anything anti #BJP,neg
164,2019-05-17 07:07:20+00:00,i_Kuldeeppathak,"Just heard @ArvindKejriwal answer a question saying ""BJP ne he Mahatma Gandhi ka Murder karwaya tha"". 
Fact Check: BJP was formed on 6th April 1980 and Gandhiji was assassinated on 30th January 1948. 
#LokSabhaElections2019 #Elections2019 @ArvindKejriwal @BJP4India @Ankit_Tyagi01",neg
